0,0.6562162972786156,0.9337526236769572,0.3786800427028024,3480802
0,0.6562162972786156,0.9337526236769572,0.3786800427028024,3480802
500,0.6347044445504225,0.9147225265901364,0.35468614704312396,3480802
1000,0.6327580540346737,0.912323079566146,0.353192956680673,3480802
1500,0.6314844969636308,0.9105855489625667,0.35238337314216667,3480802
2000,0.6303410823137886,0.9090043041804734,0.35167786044710386,3480802
2500,0.6292931916265274,0.9075425720853987,0.3510436675225997,3480802
3000,0.6286194963114823,0.9071288743226418,0.3501100464777945,3480802
3500,0.6278221226027795,0.9061451929756418,0.3494991599637095,3480802
4000,0.6271199855665447,0.9054373101371466,0.34880251735088635,3480802
4500,0.6264529697466273,0.9046742675969504,0.3482317796300967,3480802
5000,0.6258467876081432,0.9038836452059037,0.34780989409911856,3480802
5500,0.6253451072482721,0.9034147877414458,0.34727539084383424,3480802
6000,0.6249006694434214,0.9027896444555019,0.3470116585200767,3480802
6500,0.6246219980337865,0.9027896444555019,0.346454351612071,3480802
7000,0.6242352337191257,0.9020909549006235,0.3463795843601561,3480802
7065,0.6241746873278055,0.902118534751474,0.3462309117266653,3480802
7065,0.6241746873278055,0.902118534751474,0.3462309117266653,3480802
7500,0.6241431572379009,0.9022932071401936,0.3459931073356083,3480802
8000,0.6240859865054088,0.902523039230614,0.3456489337802035,3480802
8500,0.6237680281728176,0.9018795093774366,0.3456564392344063,3480802
9000,0.6236997967709741,0.9018703160938197,0.3455291338030718,3480802
9500,0.6236414768780298,0.9017324168395674,0.345550465093964,3480802
10000,0.6236049910336756,0.901750803406801,0.34545910683802183,3480802
10500,0.6235206713855025,0.9015669377344646,0.3454743691252763,3480802
11000,0.6235295773790064,0.9016496772870161,0.34540936973720426,3480802
11500,0.6234884230703154,0.9015393578836142,0.3454374523457525,3480802
12000,0.6235058759446818,0.9015945175853151,0.34541716248152005,3480802
12500,0.623492229664313,0.901548551167231,0.3454360518064515,3480802
13000,0.6234918705516718,0.9015945175853151,0.34538929534055657,3480802
13500,0.6234736994520228,0.9015393578836142,0.34540800510916736,3480802
14000,0.6234882794252589,0.9015669377344646,0.34540969293858137,3480802
14130,0.6234744894998336,0.9015393578836142,0.34540962111605317,3480802
