0,0.735641024683392,1.0109670127746422,0.4603150365921417,3480802
300,0.6790160715835029,0.9652580066318049,0.3927739928901443,3480802
600,0.6697113194028272,0.9530585192722827,0.3863641195333719,3480802
900,0.6645658816560092,0.9469541789507131,0.38217747662751284,3480802
1200,0.6606741779624351,0.9424126968440032,0.3789357668146594,3480802
1500,0.6576546152294788,0.9386158707102559,0.3766932161036451,3480802
1800,0.6554006088252076,0.9364278692094523,0.374373420263491,3480802
2100,0.6534560856951932,0.9339272960656768,0.37298501896976616,3480802
2400,0.6510700694839867,0.9310957647116958,0.37104451790133425,3480802
2700,0.6497028558360975,0.9290088893306773,0.37039682234151783,3480802
3000,0.647657422053883,0.9266186355903037,0.36869642398504715,3480802
3300,0.6464573394292464,0.9262141311111635,0.36670047592480126,3480802
3600,0.6448894536374089,0.9236032385639861,0.36617577644462396,3480802
3900,0.6438251874137052,0.9234469527425001,0.3642034220849103,3480802
4200,0.6425369785468981,0.921341690794248,0.3637321585657558,3480802
4500,0.6413017747059442,0.9201097907895939,0.36249368679976623,3480802
4800,0.6403092591879688,0.9184366131713324,0.3621817615595486,3480802
5100,0.6392753738937176,0.9172598728683792,0.36129094674158424,3480802
5400,0.6383750066794951,0.9165887631643512,0.36016125019463907,3480802
5700,0.6375983896814584,0.9160555527145755,0.3591412984708696,3480802
6000,0.6367219393691453,0.9141801228567439,0.3592638277040751,3480802
6300,0.6356096238740382,0.9131137019571927,0.35810554579088383,3480802
6600,0.6347727477747944,0.9123322728497628,0.3572132226998261,3480802
6900,0.6339954843740034,0.9117990623999871,0.3561920499930763,3480802
7200,0.6332921263547884,0.9108521541874545,0.3557319548770657,3480802
7500,0.6328562354308002,0.9099879855274733,0.3557244135115988,3480802
7800,0.6319039405286483,0.9092892959725948,0.35451865690723,3480802
8100,0.6313006312912943,0.9080849758187912,0.354516143118741,3480802
8400,0.6305592791546316,0.9077540176085857,0.3533645407006776,3480802
8700,0.6299249425850709,0.9071104877554081,0.35273939741473376,3480802
9000,0.6293409536078179,0.90623712581181,0.3524446736700335,3480802
9300,0.6288383395550795,0.9060532601394736,0.35162338305942137,3480802
9600,0.6283616534350417,0.9054281168535298,0.3512951181940254,3480802
9900,0.6278303103710007,0.905207478046726,0.35045321451780365,3480802
10200,0.6274786672726573,0.904591528044399,0.3503661656135569,3480802
10500,0.6268265905386172,0.9034423675922962,0.3502107057511459,3480802
10800,0.6265359247667636,0.9030654429640066,0.3500065861258411,3480802
11100,0.626020095368826,0.9026885183357168,0.34935167240193493,3480802
11400,0.625596055162,0.9024954593797636,0.3486966509442364,3480802
11700,0.6249917404092505,0.9014014586293618,0.3485820581004033,3480802
12000,0.6247704551996924,0.9019438623627544,0.3475971198591589,3480802
12300,0.624308708165532,0.9006292228055488,0.34798826534804334,3480802
12600,0.6239921144609777,0.9006108362383152,0.347373356772376,3480802
