0,0.6375252025251652,0.9172782594356128,0.35777193014713277,3480802
0,0.6375252025251652,0.9172782594356128,0.35777193014713277,3480802
500,0.630514318251943,0.909335262390679,0.35169341002447135,3480802
1000,0.6297930046006639,0.9087928586572864,0.3507931505440413,3480802
1500,0.6291481101194495,0.9081217489532585,0.350174327640584,3480802
2000,0.628787489205074,0.907478219100081,0.3500966874875388,3480802
2500,0.6282274889522587,0.9072116138751931,0.3492434358518525,3480802
3000,0.6277530293305968,0.9064485713349969,0.34905730776987604,3480802
3500,0.6273170665840804,0.9062463190954269,0.34838781407273384,3480802
4000,0.626882540288129,0.9054556967043802,0.3483092402268213,3480802
4500,0.6265511511427538,0.9050236123743896,0.3480786899111182,3480802
5000,0.6261350114140362,0.9047202340150344,0.3475497529017738,3480802
5500,0.6257951472103268,0.9042697631178102,0.347320423569051,3480802
6000,0.6255673979732257,0.9040767041618569,0.3470580199620662,3480802
6500,0.6253640683957318,0.903920418340371,0.3468077184510926,3480802
7000,0.6251720149551742,0.9037365526680345,0.34660740541978546,3480802
7065,0.6251967219048943,0.9037365526680345,0.34665678340796174,3480802
7065,0.6251967219048943,0.9037365526680345,0.34665678340796174,3480802
7500,0.6250928665290355,0.9037917123697354,0.3463939847770715,3480802
8000,0.6249614313023263,0.9035802668465486,0.34634277531442464,3480802
8500,0.6248870231630527,0.9035343004284645,0.3462397099863767,3480802
9000,0.6248005488390319,0.9033688213233617,0.3462323122659663,3480802
9500,0.6247856097531546,0.9033596280397449,0.3462116632890926,3480802
10000,0.6247320301470753,0.9033504347561281,0.34611362553802255,3480802
10500,0.6246795997014482,0.9032401153527262,0.3461191558726983,3480802
11000,0.6246518762055412,0.9032309220691094,0.34607275851944463,3480802
11500,0.6246551082193127,0.9031757623674085,0.3461344540712169,3480802
12000,0.6246143848457912,0.9031022160984739,0.3461266613269011,3480802
12500,0.6246614286017993,0.9031941489346421,0.3461286723576923,3480802
13000,0.6246595612160646,0.9032033422182589,0.34611581612513437,3480802
13500,0.6246979862686818,0.9032768884871935,0.34611894040511354,3480802
14000,0.6246643015029295,0.9032125355018757,0.34611617523777566,3480802
14130,0.6246569756050473,0.9032033422182589,0.34611057308057164,3480802
